gamePk,date,gameDate,season,gameType,status,statusCode,home_team_id,home_team_name,home_score,home_wins,home_losses,home_pct,home_is_winner,away_team_id,away_team_name,away_score,away_wins,away_losses,away_pct,away_is_winner,venue_id,venue_name,doubleHeader,gameNumber,dayNight,description,scheduledInnings,seriesGameNumber,gamesInSeries,attendance,attendance_high_for_date,attendance_low_for_date,is_doubleheader_date,home_jersey,home_pants,home_cap,home_jersey_code,away_jersey,away_pants,away_cap,away_jersey_code
776540,2025-08-29,2025-08-30T00:10:00Z,2025,R,Final,F,118,Kansas City Royals,3.0,69,66,.511,False,116,Detroit Tigers,5.0,79,57,.581,True,7,Kauffman Stadium,N,1,night,,9,1,3,34494.0,34494.0,34494.0,False,Royals City Connect Jersey,Royals City Connect Pants,Royals City Connect Hat,118_jersey_5_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
776543,2025-08-29,2025-08-30T00:10:00Z,2025,R,Final,F,117,Houston Astros,2.0,75,60,.556,True,108,Los Angeles Angels,0.0,62,72,.463,False,2392,Daikin Park,N,1,night,,9,1,4,33841.0,33841.0,33841.0,False,Astros Alt Orange Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_3_2025,Angels Away Grey Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_2_2025
776541,2025-08-29,2025-08-30T00:10:00Z,2025,R,Final,F,142,Minnesota Twins,7.0,61,73,.455,True,135,San Diego Padres,4.0,75,60,.556,False,3312,Target Field,N,1,night,,9,1,3,24336.0,24336.0,24336.0,False,Twins City Connect Jersey,Twins City Connect Pants,Twins City Connect Hat,142_jersey_5_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025
776533,2025-08-29,2025-08-30T02:15:00Z,2025,R,Final,F,137,San Francisco Giants,15.0,67,68,.496,True,110,Baltimore Orioles,8.0,60,75,.444,False,2395,Oracle Park,N,1,night,,9,1,3,40043.0,40043.0,40043.0,False,Giants Alt Orange Jersey,Giants Home Cream Pants,"Giants Alt Black Top, Orange Bill Hat",137_jersey_3_2025,Orioles Alt Black Jersey,Orioles Away Grey Pants,"Orioles Alt Black Front Orange Bill ""O's"" Hat",110_jersey_3_2025
776538,2025-08-29,2025-08-30T02:05:00Z,2025,R,Final,F,133,Athletics,2.0,63,73,.463,False,140,Texas Rangers,5.0,69,67,.507,True,2529,Sutter Health Park,N,1,night,,9,1,3,8413.0,8413.0,8413.0,False,Athletics Alt Green Jersey,Athletics Home White Pants,"Athletics Alt All Green Hat, White ""A's""",133_jersey_3_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
776534,2025-08-29,2025-08-30T02:10:00Z,2025,R,Final,F,119,Los Angeles Dodgers,0.0,77,58,.570,False,109,Arizona Diamondbacks,3.0,67,69,.493,True,22,Dodger Stadium,N,1,night,,9,1,3,45701.0,45701.0,45701.0,False,Dodgers Home White Jersey,Dodgers Home White Pants,Dodgers Primary Blue Hat,119_jersey_1_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Black Top Red Bill ""D"" Hat",109_jersey_2_2025
776548,2025-08-29,2025-08-29T23:10:00Z,2025,R,Final,F,121,New York Mets,19.0,73,62,.541,True,146,Miami Marlins,9.0,63,72,.467,False,3289,Citi Field,N,1,night,,9,2,4,42112.0,42112.0,42112.0,False,Mets Alt Black Jersey,Mets Alt White Pants,Mets Black Hat,121_jersey_3_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
776530,2025-08-30,2025-08-30T23:10:00Z,2025,R,Final,F,142,Minnesota Twins,3.0,61,74,.452,False,135,San Diego Padres,12.0,76,60,.559,True,3312,Target Field,N,1,night,,9,2,3,23971.0,23971.0,23971.0,False,Twins Home White Jersey,Twins Home White Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_1_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025
776527,2025-08-30,2025-08-30T19:07:00Z,2025,R,Final,F,141,Toronto Blue Jays,1.0,78,58,.574,False,158,Milwaukee Brewers,4.0,85,52,.620,True,14,Rogers Centre,N,1,day,,9,2,3,41424.0,41424.0,41424.0,False,Blue Jays Home White Jersey,Blue Jays Home White Pants,Blue Jays Primary All Blue Hat,141_jersey_1_2025,Brewers Road Grey Jersey,Brewers Road Grey Pants,Brewers Alt Yellow Front Hat,158_jersey_2_2025
776525,2025-08-30,2025-08-30T20:05:00Z,2025,R,Final,F,120,Washington Nationals,1.0,53,82,.393,False,139,Tampa Bay Rays,4.0,66,69,.489,True,3309,Nationals Park,N,1,day,,9,2,3,26148.0,26148.0,26148.0,False,Nationals City Connect 2.0 Jersey,Nationals City Connect 2.0 Pants,Nationals City Connect 2.0 Hat,120_jersey_5_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
776535,2025-08-30,2025-08-30T20:10:00Z,2025,R,Final,F,121,New York Mets,8.0,73,63,.537,False,146,Miami Marlins,11.0,64,72,.471,True,3289,Citi Field,N,1,day,,9,3,4,42726.0,42726.0,42726.0,False,Mets City Connect Jersey,Mets City Connect Pants,Mets City Connect Hat,121_jersey_5_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
776532,2025-08-30,2025-08-30T22:05:00Z,2025,R,Final,F,143,Philadelphia Phillies,3.0,79,57,.581,True,144,Atlanta Braves,2.0,61,75,.449,False,2681,Citizens Bank Park,N,1,night,,9,3,4,43462.0,43462.0,43462.0,False,Phillies Home Pinstripe Jersey,Phillies Home Pinstripe Pants,Phillies Primary Red Hat,143_jersey_1_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
776536,2025-08-30,2025-08-30T22:40:00Z,2025,R,Final,F,113,Cincinnati Reds,2.0,68,68,.500,False,138,St. Louis Cardinals,4.0,68,69,.496,True,2602,Great American Ball Park,N,1,night,,9,2,3,32076.0,32076.0,32076.0,False,Reds Home White Jersey,Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_1_2025,Cardinals Alt Blue Jersey,Cardinals Alt Blue Pants,Cardinals Primary Red Hat,138_jersey_4_2025
776531,2025-08-30,2025-08-30T23:10:00Z,2025,R,Final,F,117,Houston Astros,1.0,75,61,.551,False,108,Los Angeles Angels,4.0,63,72,.467,True,2392,Daikin Park,N,1,night,,9,2,4,38559.0,38559.0,38559.0,False,Astros Home White Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_1_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
776539,2025-08-30,2025-08-30T20:10:00Z,2025,R,Final,F,111,Boston Red Sox,3.0,75,62,.547,False,134,Pittsburgh Pirates,10.0,61,76,.445,True,3,Fenway Park,N,1,day,,9,2,3,36391.0,36391.0,36391.0,False,Red Sox Alt Yellow Jersey,Red Sox Alt Baby Blue Trim Pants,"Red Sox Alt Baby Blue ""B"" Hat",111_jersey_4_2025,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Road Grey Pants,"Pirates Alt Hat Black Outline ""P""",134_jersey_4_2025
776537,2025-08-30,2025-08-30T23:15:00Z,2025,R,Final,F,114,Cleveland Guardians,4.0,68,66,.507,True,136,Seattle Mariners,3.0,72,64,.529,False,5,Progressive Field,N,1,night,,9,2,3,33203.0,33203.0,33203.0,False,Guardians Alt Red Jersey,Guardians Home White Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_3_2025,Mariners Away Navy Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_2_2025
776516,2025-08-30,2025-08-30T23:15:00Z,2025,R,Final,F,137,San Francisco Giants,1.0,67,69,.493,False,110,Baltimore Orioles,11.0,61,75,.449,True,2395,Oracle Park,N,1,day,,9,2,3,37711.0,37711.0,37711.0,False,Giants Alt Black Jersey,Giants Home Cream Pants,"Giants Alt Black Top, Orange Bill Hat",137_jersey_4_2025,Orioles Alt Orange Jersey,Orioles Away Grey Pants,"Orioles Black Front Orange Bill ""Bird"" Hat",110_jersey_4_2025
776526,2025-08-30,2025-08-31T00:10:00Z,2025,R,Final,F,115,Colorado Rockies,3.0,38,98,.279,False,112,Chicago Cubs,4.0,78,58,.574,True,19,Coors Field,N,1,night,,9,2,3,47394.0,47394.0,47394.0,False,Rockies Home Pinstripe Jersey,Rockies Home Pinstripe Pants,Rockies Primary Black Hat,115_jersey_1_2025,Cubs Alt Blue Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_3_2025
776523,2025-08-30,2025-08-31T01:10:00Z,2025,R,Final,F,119,Los Angeles Dodgers,1.0,77,59,.566,False,109,Arizona Diamondbacks,6.0,68,69,.496,True,22,Dodger Stadium,N,1,night,,9,2,3,47632.0,47632.0,47632.0,False,Dodgers City Connect Jersey,Dodgers City Connect Pants,Dodgers City Connect Hat,119_jersey_5_2025,Diamondbacks Alt Black Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_3_2025
776524,2025-08-30,2025-08-31T02:05:00Z,2025,R,Final,F,133,Athletics,3.0,63,74,.460,False,140,Texas Rangers,9.0,70,67,.511,True,2529,Sutter Health Park,N,1,night,,9,2,3,8941.0,8941.0,8941.0,False,Athletics Alt Green Jersey,Athletics Home White Pants,"Athletics Alt All Green Hat, White ""A's""",133_jersey_3_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
776528,2025-08-30,2025-08-30T23:15:00Z,2025,R,Final,F,118,Kansas City Royals,3.0,70,66,.515,True,116,Detroit Tigers,1.0,79,58,.577,False,7,Kauffman Stadium,N,1,night,,9,2,3,26237.0,26237.0,26237.0,False,Royals Alt Baby Blue Jersey,Royals Alt Baby Blue Pants,Royals Alt White Front R-Crown Hat,118_jersey_3_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
776529,2025-08-30,2025-08-30T23:10:00Z,2025,R,Final,F,145,Chicago White Sox,3.0,48,88,.353,False,147,New York Yankees,5.0,76,60,.559,True,4,Rate Field,N,1,night,,9,3,4,26624.0,26624.0,26624.0,False,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
776510,2025-08-31,2025-08-31T18:10:00Z,2025,R,Final,F,117,Houston Astros,0.0,75,62,.547,False,108,Los Angeles Angels,3.0,64,72,.471,True,2392,Daikin Park,N,1,day,,9,3,4,36811.0,36811.0,36811.0,False,Astros Alt Blue Jersey,Astros Home White Pants,Astros Primary All Blue Hat,117_jersey_4_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
776518,2025-08-31,2025-08-31T16:10:00Z,2025,R,Final,F,113,Cincinnati Reds,7.0,69,68,.504,True,138,St. Louis Cardinals,4.0,68,70,.493,False,2602,Great American Ball Park,N,1,day,,9,3,3,27238.0,27238.0,27238.0,False,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_3_2025,Cardinals Road Grey Jersey,Cardinals Road Grey Pants,Cardinals All Navy SL Hat,138_jersey_2_2025
776515,2025-08-31,2025-08-31T17:37:00Z,2025,R,Final,F,141,Toronto Blue Jays,8.0,79,58,.577,True,158,Milwaukee Brewers,4.0,85,53,.616,False,14,Rogers Centre,N,1,day,,9,3,3,41488.0,41488.0,41488.0,False,Blue Jays Home White Jersey,Blue Jays Home White Pants,Blue Jays Primary All Blue Hat,141_jersey_1_2025,Brewers Road Grey Jersey,Brewers Road Grey Pants,Brewers Alt Yellow Front Hat,158_jersey_2_2025
776517,2025-08-31,2025-08-31T17:35:00Z,2025,R,Final,F,111,Boston Red Sox,5.0,76,62,.551,True,134,Pittsburgh Pirates,2.0,61,77,.442,False,3,Fenway Park,N,1,day,,9,3,3,36583.0,36583.0,36583.0,False,"Red Sox Home White Jersey (""Red Sox"")",Red Sox Home White Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_1_2025,"Pirates Alt Black ""Pittsburgh"" Jersey",Pirates Road Grey Pants,Pirates Primary Black Hat,134_jersey_4_2025
776520,2025-08-31,2025-08-31T17:35:00Z,2025,R,Final,F,120,Washington Nationals,4.0,53,83,.390,False,139,Tampa Bay Rays,7.0,67,69,.493,True,3309,Nationals Park,N,1,day,,9,3,3,19436.0,19436.0,19436.0,False,"Nationals Alt Red ""W"" Jersey",Nationals Home White Pants,"Nationals Primary Red ""W"" Hat",120_jersey_3_2025,Rays Away Blue Jersey,Rays Away Grey Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_2_2025
776519,2025-08-31,2025-08-31T17:40:00Z,2025,R,Final,F,121,New York Mets,1.0,73,64,.533,False,146,Miami Marlins,5.0,65,72,.474,True,3289,Citi Field,N,1,day,,9,4,4,43302.0,43302.0,43302.0,False,Mets Home Pinstripe Jersey,Mets Home Pinstripe Pants,Mets Primary Blue Hat,121_jersey_1_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
776513,2025-08-31,2025-08-31T17:05:00Z,2025,R,Final,F,142,Minnesota Twins,7.0,62,74,.456,True,135,San Diego Padres,2.0,76,61,.555,False,3312,Target Field,N,1,day,,9,3,3,26956.0,26956.0,26956.0,False,"Twins Alt Cream ""Twin Cities"" Jersey","Twins Alt Cream ""Twin Cities"" Pants","Twins Primary Navy ""TC"" Hat",142_jersey_3_2025,Padres Alt Brown Pinstripe Jersey,Padres Alt Brown Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_3_2025
776512,2025-08-31,2025-08-31T18:10:00Z,2025,R,Final,F,118,Kansas City Royals,0.0,70,67,.511,False,116,Detroit Tigers,5.0,80,58,.580,True,7,Kauffman Stadium,N,1,day,,9,3,3,23689.0,23689.0,23689.0,False,Royals Alt Baby Blue Jersey,Royals Home White Pants,Royals Primary Blue Hat,118_jersey_3_2025,Tigers Away Grey Jersey,Tigers Away Grey Pants,"Tigers Alt Navy ""Orange D"" Hat",116_jersey_2_2025
776511,2025-08-31,2025-08-31T19:10:00Z,2025,R,Final,F,115,Colorado Rockies,6.0,39,98,.285,True,112,Chicago Cubs,5.0,78,59,.569,False,19,Coors Field,N,1,day,,9,3,3,40264.0,40264.0,40264.0,False,Rockies Alt Purple Jersey,Rockies White Pants,Rockies Primary Black Hat,115_jersey_3_2025,Cubs Away Grey Jersey,Cubs Away Grey Pants,Cubs Primary Blue Hat,112_jersey_2_2025
776507,2025-08-31,2025-08-31T20:05:00Z,2025,R,Final,F,137,San Francisco Giants,13.0,68,69,.496,True,110,Baltimore Orioles,2.0,61,76,.445,False,2395,Oracle Park,N,1,day,,9,3,3,39220.0,39220.0,39220.0,False,Giants Home Cream Jersey,Giants Home Cream Pants,Giants Primary All Black Hat,137_jersey_1_2025,Orioles Away Grey Jersey,Orioles Away Grey Pants,"Orioles Black Front Orange Bill ""Bird"" Hat",110_jersey_2_2025
776508,2025-08-31,2025-08-31T20:05:00Z,2025,R,Final,F,133,Athletics,6.0,63,75,.457,False,140,Texas Rangers,9.0,71,67,.514,True,2529,Sutter Health Park,N,1,day,,9,3,3,8716.0,8716.0,8716.0,False,Athletics Home White Jersey,Athletics Home White Pants,Athletics Primary Green Top Yellow Bill Hat,133_jersey_1_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
776509,2025-08-31,2025-08-31T20:10:00Z,2025,R,Final,F,119,Los Angeles Dodgers,5.0,78,59,.569,True,109,Arizona Diamondbacks,4.0,68,70,.493,False,22,Dodger Stadium,N,1,day,,9,3,3,51803.0,51803.0,51803.0,False,Dodgers Home White Jersey,Dodgers Home White Pants,Dodgers Primary Blue Hat,119_jersey_1_2025,Diamondbacks Away Grey Jersey,Diamondbacks Away Grey Pants,"Diamondbacks Alt All Black ""A"" Hat",109_jersey_2_2025
776522,2025-08-31,2025-08-31T23:10:00Z,2025,R,Final,F,143,Philadelphia Phillies,1.0,79,58,.577,False,144,Atlanta Braves,3.0,62,75,.453,True,2681,Citizens Bank Park,N,1,night,,9,4,4,43770.0,43770.0,43770.0,False,Phillies Home Pinstripe Jersey,Phillies Home Pinstripe Pants,Phillies Primary Red Hat,143_jersey_1_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
776514,2025-08-31,2025-08-31T18:10:00Z,2025,R,Final,F,145,Chicago White Sox,3.0,49,88,.358,True,147,New York Yankees,2.0,76,61,.555,False,4,Rate Field,N,1,day,,9,4,4,27810.0,27810.0,27810.0,False,White Sox Home Pinstripe Jersey,White Sox Home White Pinstripe Pants,White Sox Primary Black Hat,145_jersey_1_2025,Yankees Away Grey Jersey,Yankees Away Grey Pants,Yankees Primary Navy Hat,147_jersey_2_2025
776521,2025-08-31,2025-08-31T17:40:00Z,2025,R,Final,F,114,Cleveland Guardians,2.0,68,67,.504,False,136,Seattle Mariners,4.0,73,64,.533,True,5,Progressive Field,N,1,day,,9,3,3,34136.0,34136.0,34136.0,False,Guardians Alt Red Jersey,Guardians Home White Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_3_2025,Mariners Away Navy Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_2_2025
776498,2025-09-01,2025-09-01T17:05:00Z,2025,R,Final,F,120,Washington Nationals,2.0,54,83,.394,True,146,Miami Marlins,0.0,65,73,.471,False,3309,Nationals Park,N,1,day,,9,1,3,13835.0,13835.0,13835.0,False,Nationals Alt Blue Jersey,Nationals Home White Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_4_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
776501,2025-09-01,2025-09-01T17:10:00Z,2025,R,Final,F,116,Detroit Tigers,8.0,80,59,.576,False,121,New York Mets,10.0,74,64,.536,True,2394,Comerica Park,N,1,day,,9,1,3,38912.0,38912.0,38912.0,False,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
776503,2025-09-01,2025-09-01T17:10:00Z,2025,R,Final,F,113,Cincinnati Reds,5.0,70,68,.507,True,141,Toronto Blue Jays,4.0,79,59,.572,False,2602,Great American Ball Park,N,1,day,,9,1,3,21773.0,21773.0,21773.0,False,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_3_2025,Blue Jays Alt Baby Blue Jersey,Blue Jays Alt Baby Blue Pants,Blue Jays Alt Baby Blue Bill Hat,141_jersey_4_2025
776505,2025-09-01,2025-09-01T17:35:00Z,2025,R,Final,F,111,Boston Red Sox,6.0,77,62,.554,True,114,Cleveland Guardians,4.0,68,68,.500,False,3,Fenway Park,N,1,day,,9,1,3,36021.0,36021.0,36021.0,False,"Red Sox Home White Jersey (""Red Sox"")",Red Sox Home White Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_1_2025,Guardians Alt Blue Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_4_2025
776499,2025-09-01,2025-09-01T18:10:00Z,2025,R,Final,F,117,Houston Astros,8.0,76,62,.551,True,108,Los Angeles Angels,3.0,64,73,.467,False,2392,Daikin Park,N,1,day,,9,4,4,33247.0,33247.0,33247.0,False,Astros City Connect 2.0 Jersey,Astros City Connect 2.0 Pants,Astros City Connect 2.0 Hat,117_jersey_5_2025,Angels Alt Red Jersey,Angels Away Grey Pants,"Angels Primary Red ""A"" Hat",108_jersey_3_2025
776502,2025-09-01,2025-09-01T18:10:00Z,2025,R,Final,F,142,Minnesota Twins,5.0,62,75,.453,False,145,Chicago White Sox,6.0,50,88,.362,True,3312,Target Field,N,1,day,,9,1,4,15892.0,15892.0,15892.0,False,Twins Home White Jersey,Twins Home White Pants,"Twins Primary Navy ""TC"" Hat",142_jersey_1_2025,White Sox Away Grey Jersey,White Sox Away Grey Pants,White Sox Primary Black Hat,145_jersey_2_2025
776497,2025-09-01,2025-09-01T18:15:00Z,2025,R,Final,F,138,St. Louis Cardinals,3.0,68,71,.489,False,133,Athletics,11.0,64,75,.460,True,2889,Busch Stadium,N,1,day,,9,1,3,22670.0,22670.0,22670.0,False,Cardinals Home White Jersey,Cardinals Home White Pants,Cardinals Primary Red Hat,138_jersey_1_2025,Athletics Road Grey Jersey,Athletics Road Grey Pants,"Athletics Alt All Green Hat, Yellow Trim ""A's""",133_jersey_2_2025
776506,2025-09-01,2025-09-01T20:05:00Z,2025,R,Final,F,112,Chicago Cubs,7.0,79,59,.572,True,144,Atlanta Braves,6.0,62,76,.449,False,17,Wrigley Field,N,1,day,,9,1,3,39673.0,39673.0,39673.0,False,Cubs Home Pinstripe Jersey,Cubs Home Pinstripe Pants,Cubs Primary Blue Hat,112_jersey_1_2025,Braves Road Grey Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_2_2025
776492,2025-09-01,2025-09-01T20:10:00Z,2025,R,Final,F,115,Colorado Rockies,2.0,39,99,.283,False,137,San Francisco Giants,8.0,69,69,.500,True,19,Coors Field,N,1,day,,9,1,3,28805.0,28805.0,28805.0,False,Rockies Alt Purple Jersey,Rockies White Pants,Rockies Primary Black Hat,115_jersey_3_2025,Giants Away Grey Jersey,Giants Away Grey Pants,Giants Primary All Black Hat,137_jersey_2_2025
776500,2025-09-01,2025-09-01T20:10:00Z,2025,R,Final,F,158,Milwaukee Brewers,8.0,85,54,.612,False,143,Philadelphia Phillies,10.0,80,58,.580,True,32,American Family Field,N,1,day,,9,1,3,42153.0,42153.0,42153.0,False,Brewers Home Cream Jersey,Brewers Home Cream Pants,Brewers Primary All Navy Hat,158_jersey_1_2025,Phillies Away Grey Jersey,Phillies Away Grey Pants,Phillies Primary Red Hat,143_jersey_2_2025
776494,2025-09-01,2025-09-01T22:40:00Z,2025,R,Final,F,135,San Diego Padres,3.0,76,62,.551,False,110,Baltimore Orioles,4.0,62,76,.449,True,2680,Petco Park,N,1,day,,9,1,3,45586.0,45586.0,45586.0,False,Padres Home White Pinstripe Jersey,Padres Home White Pinstripe Pants,Padres Primary All Brown Hat,135_jersey_1_2025,Orioles Alt Black Jersey,Orioles Away Grey Pants,"Orioles Alt Black Front Orange Bill ""O's"" Hat",110_jersey_3_2025
776504,2025-09-01,2025-09-01T23:35:00Z,2025,R,Final,F,139,Tampa Bay Rays,10.0,68,69,.496,True,136,Seattle Mariners,2.0,73,65,.529,False,2523,George M. Steinbrenner Field,N,1,night,,9,1,3,10046.0,10046.0,10046.0,False,"Rays Home White Jersey (""Rays"")",Rays Home White Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_1_2025,Mariners Away Navy Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_2_2025
776495,2025-09-01,2025-09-02T00:10:00Z,2025,R,Final,F,109,Arizona Diamondbacks,5.0,68,71,.489,False,140,Texas Rangers,7.0,72,67,.518,True,15,Chase Field,N,1,night,,9,1,3,26489.0,26489.0,26489.0,False,Diamondbacks Home Cream Jersey,Diamondbacks Home Cream Pants,"Diamondbacks Black Top Red Bill ""D"" Hat",109_jersey_1_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
776487,2025-09-02,2025-09-02T23:40:00Z,2025,R,Final,F,112,Chicago Cubs,4.0,80,59,.576,True,144,Atlanta Braves,3.0,62,77,.446,False,17,Wrigley Field,N,1,night,,9,2,3,32618.0,32618.0,32618.0,False,Cubs Home Pinstripe Jersey,Cubs Home Pinstripe Pants,Cubs Primary Blue Hat,112_jersey_1_2025,Braves Alt Navy Jersey,Braves Road Grey Pants,Braves Alt All Navy Hat,144_jersey_4_2025
776490,2025-09-02,2025-09-02T22:40:00Z,2025,R,Final,F,116,Detroit Tigers,5.0,80,60,.571,False,121,New York Mets,12.0,75,64,.540,True,2394,Comerica Park,N,1,night,,9,2,3,24733.0,24733.0,24733.0,False,Tigers Home White Jersey,Tigers Home White Pants,"Tigers Primary Navy ""White D"" Hat",116_jersey_1_2025,Mets Away Grey Jersey,Mets Away Grey Pants Blue/Orange Stripes,Mets Primary Blue Hat,121_jersey_2_2025
776491,2025-09-02,2025-09-02T22:40:00Z,2025,R,Final,F,113,Cincinnati Reds,9.0,70,69,.504,False,141,Toronto Blue Jays,12.0,80,59,.576,True,2602,Great American Ball Park,N,1,night,,9,2,3,20769.0,20769.0,20769.0,False,"Reds Alt Red ""Reds"" Script Jersey",Reds Home White Pants,"Reds Primary All Red ""C"" Hat",113_jersey_3_2025,Blue Jays Alt All Blue Jersey,Blue Jays Away Grey Pants,Blue Jays Primary All Blue Hat,141_jersey_3_2025
776493,2025-09-02,2025-09-02T22:45:00Z,2025,R,Final,F,111,Boston Red Sox,11.0,78,62,.557,True,114,Cleveland Guardians,7.0,68,69,.496,False,3,Fenway Park,N,1,night,,9,2,3,34902.0,34902.0,34902.0,False,"Red Sox Home White Jersey (""Red Sox"")",Red Sox Home White Pants,"Red Sox Primary Blue ""B"" Hat",111_jersey_1_2025,Guardians Away Grey Jersey,Guardians Away Grey Pants,"Guardians Blue Top, Red Bill ""C"" Hat",114_jersey_2_2025
776482,2025-09-02,2025-09-02T22:45:00Z,2025,R,Final,F,120,Washington Nationals,5.0,55,83,.399,True,146,Miami Marlins,2.0,65,74,.468,False,3309,Nationals Park,N,1,night,,9,2,3,12372.0,12372.0,12372.0,False,Nationals Alt Blue Jersey,Nationals Home White Pants,"Nationals Alt Blue Top, Red Bill ""W"" Hat",120_jersey_4_2025,Marlins Road Grey Jersey,Marlins Road Grey Pants,Marlins Primary Black Hat,146_jersey_2_2025
776485,2025-09-02,2025-09-02T23:35:00Z,2025,R,Final,F,139,Tampa Bay Rays,6.0,69,69,.500,True,136,Seattle Mariners,5.0,73,66,.525,False,2523,George M. Steinbrenner Field,N,1,night,,9,2,3,7883.0,7883.0,7883.0,False,"Rays Home White Jersey (""Rays"")",Rays Home White Pants,"Rays Primary Navy Hat (""TB"")",139_jersey_1_2025,Mariners Away Navy Jersey,Mariners Away Grey Pants,"Mariners Alt Navy Top, Teal Bill Hat",136_jersey_2_2025
776481,2025-09-02,2025-09-03T01:40:00Z,2025,R,Final,F,109,Arizona Diamondbacks,5.0,69,71,.493,True,140,Texas Rangers,3.0,72,68,.514,False,15,Chase Field,N,1,night,,9,2,3,22046.0,22046.0,22046.0,False,Diamondbacks Home Cream Jersey,Diamondbacks Home Cream Pants,"Diamondbacks Red Top Black Bill ""A"" Hat",109_jersey_1_2025,Rangers Away Grey Jersey,Rangers Away Grey Pants,Rangers Primary All Blue Hat,140_jersey_2_2025
